metbinyearfuelsource,Meteo ID,SourceTypeID,Location-season,opModeBin,year,FuelId,1,2,3,5,6,31,33,79,87,90,91,98,100,101,102,105,106,107,110,112,115,116,117
100202121053,1,53,Atlanta Summer,0,2021,210,0.000385358,0.000609375,0.002923889,0.00022528,2.30E-05,4.26E-05,0.001163708,0.000160078,0.000209029,4.951861111,6.37E-05,4.957472222,3.09E-05,,,,,,2.84E-05,2.54E-06,1.99E-05,,
101202121053,1,53,Atlanta Summer,1,2021,210,0.000301317,0.000958958,0.001084658,0.00017615,2.30E-05,2.12E-05,0.000431694,0.000125167,0.000163443,2.468008333,3.18E-05,2.472413889,3.38E-05,,,,,,3.11E-05,2.78E-06,2.18E-05,,
111202121053,1,53,Atlanta Summer,11,2021,210,0.000757914,0.001715522,0.001060953,0.000443075,2.30E-05,2.77E-05,0.000422258,0.000314836,0.000411114,3.223583333,4.15E-05,3.234666667,2.46E-05,,,,,,2.26E-05,2.02E-06,1.59E-05,,
112202121053,1,53,Atlanta Summer,12,2021,210,0.000782025,0.00202595,0.004791861,0.000457172,2.30E-05,7.81E-05,0.001907161,0.000324853,0.000424194,9.074361111,0.000116762,9.085777778,5.45E-05,,,,,,5.01E-05,4.49E-06,3.51E-05,,
113202121053,1,53,Atlanta Summer,13,2021,210,0.000920897,0.002916778,0.007768778,0.000538356,2.30E-05,0.000137653,0.003091972,0.000382542,0.000499522,16.00355556,0.000205922,16.01702778,0.00013124,,,,,,0.00012074,1.08E-05,8.46E-05,,
114202121053,1,53,Atlanta Summer,14,2021,210,0.001013614,0.003481222,0.010601139,0.000592558,2.30E-05,0.000198387,0.00421925,0.000421056,0.000549814,23.0645,0.000296777,23.07933333,0.000141906,,,,,,0.000130553,1.17E-05,9.15E-05,,
115202121053,1,53,Atlanta Summer,15,2021,210,0.000861964,0.003836361,0.012021639,0.000503906,2.30E-05,0.000249118,0.004784611,0.000358061,0.000467556,28.9625,0.000372668,28.97527778,0.000186895,,,,,,0.000171943,1.54E-05,0.000120514,,
116202121053,1,53,Atlanta Summer,16,2021,210,0.00089895,0.004562639,0.015599028,0.000525528,2.30E-05,0.000337364,0.006208417,0.000373425,0.000487617,39.22194444,0.000504678,39.235,0.000186895,,,,,,0.000171943,1.54E-05,0.000120514,,
121202121053,1,53,Atlanta Summer,21,2021,210,0.000690972,0.001603419,0.000598319,0.000403942,2.30E-05,2.21E-05,0.000238131,0.000287031,0.000374803,2.571880556,3.31E-05,2.581977778,2.20E-05,,,,,,2.02E-05,1.81E-06,1.42E-05,,
122202121053,1,53,Atlanta Summer,22,2021,210,0.000903967,0.003667972,0.005291083,0.000528458,2.30E-05,9.86E-05,0.002105853,0.000375508,0.000490339,11.46361111,0.000147505,11.47683333,7.47E-05,,,,,,6.87E-05,6.15E-06,4.82E-05,,
123202121053,1,53,Atlanta Summer,23,2021,210,0.000868189,0.004409111,0.007739694,0.000507544,2.30E-05,0.000160143,0.003080389,0.000360644,0.000470931,18.61822222,0.000239566,18.63091667,0.000120698,,,,,,0.000111041,9.93E-06,7.78E-05,,
124202121053,1,53,Atlanta Summer,24,2021,210,0.000854519,0.004793028,0.010958917,0.000499553,2.30E-05,0.00022911,0.004361639,0.000354967,0.000463517,26.63641667,0.000342739,26.64888889,0.000191371,,,,,,0.000176061,1.57E-05,0.0001234,,
125202121053,1,53,Atlanta Summer,25,2021,210,0.000819414,0.005149667,0.013695056,0.000479031,2.30E-05,0.000292947,0.005450639,0.000340383,0.000444475,34.05833333,0.000438236,34.07027778,0.000232804,,,,,,0.000214179,1.92E-05,0.000150116,,
