,metbinyearfuelsource,Meteo ID,SourceTypeID,Location-season,opModeBin,year,FuelId,1,2,3,5,6,31,33,79,87,90,91,98,100,101,102,105,106,107,110,112,115,116,117
23,1300201621042,1,42,Atlanta Summer,300,2016,210,0.00057355,0.001551992,0.004021417,0.000335297,2.3e-05,5.16e-05,0.001600519,0.000238253,0.000311111,5.995083333,7.71404560875e-05,6.010333333,5.21e-05,,,,,,4.79e-05,4.29e-06,3.36e-05,,
24,1002016210042,1,42,Atlanta Summer,0,2016,2100,0.000392294,0.000620344,0.001984122,0.000229335,2.3e-05,4.41e-05,0.000789681,0.000162959,0.000212792,5.123027778,6.59193559375e-05,5.128777778,2.98e-05,,,,,,2.75e-05,2.46e-06,1.92e-05,,
25,1012016210042,1,42,Atlanta Summer,1,2016,2100,0.000306742,0.000976225,0.00269725,0.000179321,2.3e-05,2.2e-05,0.001073506,0.000127421,0.000166386,2.553330556,3.28542333275e-05,2.557813889,3.26e-05,,,,,,3e-05,2.68e-06,2.1e-05,,
26,1112016210042,1,42,Atlanta Summer,11,2016,2100,0.000771558,0.001746408,0.002648408,0.000451053,2.3e-05,2.87e-05,0.001054067,0.000320506,0.000418517,3.335,4.2912414675e-05,3.346277778,3.39e-05,,,,,,3.12e-05,2.79e-06,2.19e-05,,
27,1122016210042,1,42,Atlanta Summer,12,2016,2100,0.000796106,0.002062422,0.005388222,0.000465403,2.3e-05,8.08e-05,0.002144514,0.000330703,0.000431831,9.388055556,0.000120798486803,9.399694444,7.16e-05,,,,,,6.59e-05,5.89e-06,4.62e-05,,
28,1132016210042,1,42,Atlanta Summer,13,2016,2100,0.000937478,0.002969278,0.008826889,0.00054805,2.3e-05,0.000142411,0.003513111,0.000389428,0.000508517,16.55677778,0.000213040300525,16.57047222,0.000159428,,,,,,0.000146674,1.31e-05,0.000102803,,
29,1142016210042,1,42,Atlanta Summer,14,2016,2100,0.001031861,0.003543889,0.012143694,0.000603225,2.3e-05,0.000205245,0.004833194,0.000428636,0.000559711,23.86180556,0.000307037418675,23.87688889,0.000188483,,,,,,0.000173404,1.55e-05,0.000121538,,
30,1152016210042,1,42,Atlanta Summer,15,2016,2100,0.000877483,0.003905444,0.014655222,0.000512978,2.3e-05,0.000257729,0.005832778,0.000364506,0.000475972,29.96361111,0.000385550893,29.97638889,0.000287058,,,,,,0.000264093,2.36e-05,0.000185101,,
31,1162016210042,1,42,Atlanta Summer,16,2016,2100,0.000915136,0.004644778,0.014655222,0.000534989,2.3e-05,0.000349025,0.005832778,0.000380147,0.000496397,40.57777778,0.000522123424225,40.59111111,0.000287058,,,,,,0.000264093,2.36e-05,0.000185101,,
32,1212016210042,1,42,Atlanta Summer,21,2016,2100,0.000703414,0.001632289,0.002613006,0.000411217,2.3e-05,2.29e-05,0.001039975,0.000292197,0.000381553,2.660783333,3.42369930175e-05,2.671063889,4.57e-05,,,,,,4.2e-05,3.76e-06,2.95e-05,,
33,1222016210042,1,42,Atlanta Summer,22,2016,2100,0.000920242,0.003734,0.006178528,0.000537972,2.3e-05,0.000102011,0.002459058,0.000382269,0.000499167,11.85988889,0.000152604329215,11.87333333,0.000129946,,,,,,0.00011955,1.07e-05,8.38e-05,,
34,1232016210042,1,42,Atlanta Summer,23,2016,2100,0.000883819,0.004488472,0.009928417,0.000516681,2.3e-05,0.000165679,0.0039515,0.000367139,0.000479408,19.26183333,0.000247847036872,19.27475,0.000150627,,,,,,0.000138577,1.24e-05,9.71e-05,,
35,1242016210042,1,42,Atlanta Summer,24,2016,2100,0.000869903,0.004879333,0.014529333,0.000508544,2.3e-05,0.000237031,0.005782667,0.000361358,0.000471861,27.55730556,0.000354586238175,27.57002778,0.000238049,,,,,,0.000219005,1.96e-05,0.000153499,,
36,1252016210042,1,42,Atlanta Summer,25,2016,2100,0.000834167,0.005242389,0.016262389,0.000487653,2.3e-05,0.000303075,0.006472417,0.000346514,0.000452478,35.23555556,0.0004533829963,35.24777778,0.000365783,,,,,,0.000336519,3.01e-05,0.000235864,,
37,1272016210042,1,42,Atlanta Summer,27,2016,2100,0.000804094,0.004539028,0.023231972,0.000470075,2.3e-05,0.000411019,0.009246333,0.000334022,0.000436164,47.78527778,0.000614867317675,47.79722222,0.000484803,,,,,,0.000446017,3.99e-05,0.000312608,,
38,1282016210042,1,42,Atlanta Summer,28,2016,2100,0.000788558,0.004336833,0.032524722,0.000460992,2.3e-05,0.000575431,0.012944833,0.000327567,0.000427736,66.89944444,0.000860815297875,66.91111111,0.0007058,,,,,,0.000649333,5.81e-05,0.000455114,,
39,1292016210042,1,42,Atlanta Summer,29,2016,2100,0.001013861,0.005575917,0.0418175,0.000592703,2.3e-05,0.000739839,0.016643333,0.000421158,0.000549947,86.01388889,0.00110676064525,86.02861111,0.001027544,,,,,,0.000945339,8.46e-05,0.000662581,,
40,1302016210042,1,42,Atlanta Summer,30,2016,2100,0.001239161,0.006815028,0.051110556,0.000724414,2.3e-05,0.000904244,0.020341944,0.000514747,0.000672158,105.1277778,0.00135270599263,105.1458333,0.001239828,,,,,,0.001140636,0.000102022,0.000799464,,
41,1332016210042,1,42,Atlanta Summer,33,2016,2100,0.000925272,0.003962583,0.0069355,0.000540914,2.3e-05,8.98e-05,0.002760331,0.000384358,0.000501894,10.43916667,0.000134323308827,10.45266667,8.36e-05,,,,,,7.69e-05,6.88e-06,5.39e-05,,
42,1352016210042,1,42,Atlanta Summer,35,2016,2100,0.000815369,0.004752667,0.014130694,0.000476664,2.3e-05,0.000266834,0.005624028,0.000338706,0.000442281,31.02222222,0.000399170496725,31.03416667,0.000160882,,,,,,0.000148011,1.32e-05,0.00010374,,
43,1372016210042,1,42,Atlanta Summer,37,2016,2100,0.000808258,0.004489472,0.023551194,0.000472508,2.3e-05,0.000413086,0.009373361,0.00033575,0.000438422,48.02555556,0.000617958254225,48.03722222,0.000234221,,,,,,0.000215483,1.93e-05,0.000151031,,
44,1382016210042,1,42,Atlanta Summer,38,2016,2100,0.000823739,0.003614944,0.032971667,0.000481558,2.3e-05,0.000578322,0.013122694,0.000342181,0.000446819,67.23583333,0.00086514102935,67.24777778,0.000340992,,,,,,0.000313711,2.81e-05,0.000219879,,
45,1392016210042,1,42,Atlanta Summer,39,2016,2100,0.001059092,0.004647778,0.042392222,0.000619144,2.3e-05,0.000743556,0.016872083,0.000439947,0.000574483,86.44583333,0.00111232117165,86.46138889,0.000496433,,,,,,0.000456719,4.09e-05,0.000320111,,
46,1402016210042,1,42,Atlanta Summer,40,2016,2100,0.001294447,0.005680611,0.051812778,0.000756733,2.3e-05,0.000908789,0.020621444,0.000537714,0.000702147,105.6561111,0.00135950394677,105.675,0.000598994,,,,,,0.000551072,4.93e-05,0.000386244,,
47,13002016210042,1,42,Atlanta Summer,300,2016,2100,0.00057355,0.001551992,0.004021417,0.000335297,2.3e-05,5.16e-05,0.001600519,0.000238253,0.000311111,5.995083333,7.71404560875e-05,6.010333333,5.21e-05,,,,,,4.79e-05,4.29e-06,3.36e-05,,
48,100201620242,1,42,Atlanta Summer,0,2016,202,0.000392294,0.000620344,0.001984122,0.000229335,2.3e-05,4.41e-05,0.000789681,0.000162959,0.000212792,5.123027778,6.59193559375e-05,5.128777778,2.98e-05,,,,,,2.75e-05,2.46e-06,1.92e-05,,
49,101201620242,1,42,Atlanta Summer,1,2016,202,0.000306742,0.000976225,0.00269725,0.000179321,2.3e-05,2.2e-05,0.001073506,0.000127421,0.000166386,2.553330556,3.28542333275e-05,2.557813889,3.26e-05,,,,,,3e-05,2.68e-06,2.1e-05,,
50,111201620242,1,42,Atlanta Summer,11,2016,202,0.000771558,0.001746408,0.002648408,0.000451053,2.3e-05,2.87e-05,0.001054067,0.000320506,0.000418517,3.335,4.2912414675e-05,3.346277778,3.39e-05,,,,,,3.12e-05,2.79e-06,2.19e-05,,
51,112201620242,1,42,Atlanta Summer,12,2016,202,0.000796106,0.002062422,0.005388222,0.000465403,2.3e-05,8.08e-05,0.002144514,0.000330703,0.000431831,9.388055556,0.000120798486803,9.399694444,7.16e-05,,,,,,6.59e-05,5.89e-06,4.62e-05,,
52,113201620242,1,42,Atlanta Summer,13,2016,202,0.000937478,0.002969278,0.008826889,0.00054805,2.3e-05,0.000142411,0.003513111,0.000389428,0.000508517,16.55677778,0.000213040300525,16.57047222,0.000159428,,,,,,0.000146674,1.31e-05,0.000102803,,
53,114201620242,1,42,Atlanta Summer,14,2016,202,0.001031861,0.003543889,0.012143694,0.000603225,2.3e-05,0.000205245,0.004833194,0.000428636,0.000559711,23.86180556,0.000307037418675,23.87688889,0.000188483,,,,,,0.000173404,1.55e-05,0.000121538,,
54,115201620242,1,42,Atlanta Summer,15,2016,202,0.000877483,0.003905444,0.014655222,0.000512978,2.3e-05,0.000257729,0.005832778,0.000364506,0.000475972,29.96361111,0.000385550893,29.97638889,0.000287058,,,,,,0.000264093,2.36e-05,0.000185101,,
55,116201620242,1,42,Atlanta Summer,16,2016,202,0.000915136,0.004644778,0.014655222,0.000534989,2.3e-05,0.000349025,0.005832778,0.000380147,0.000496397,40.57777778,0.000522123424225,40.59111111,0.000287058,,,,,,0.000264093,2.36e-05,0.000185101,,
56,121201620242,1,42,Atlanta Summer,21,2016,202,0.000703414,0.001632289,0.002613006,0.000411217,2.3e-05,2.29e-05,0.001039975,0.000292197,0.000381553,2.660783333,3.42369930175e-05,2.671063889,4.57e-05,,,,,,4.2e-05,3.76e-06,2.95e-05,,
57,122201620242,1,42,Atlanta Summer,22,2016,202,0.000920242,0.003734,0.006178528,0.000537972,2.3e-05,0.000102011,0.002459058,0.000382269,0.000499167,11.85988889,0.000152604329215,11.87333333,0.000129946,,,,,,0.00011955,1.07e-05,8.38e-05,,
58,123201620242,1,42,Atlanta Summer,23,2016,202,0.000883819,0.004488472,0.009928417,0.000516681,2.3e-05,0.000165679,0.0039515,0.000367139,0.000479408,19.26183333,0.000247847036872,19.27475,0.000150627,,,,,,0.000138577,1.24e-05,9.71e-05,,
59,124201620242,1,42,Atlanta Summer,24,2016,202,0.000869903,0.004879333,0.014529333,0.000508544,2.3e-05,0.000237031,0.005782667,0.000361358,0.000471861,27.55730556,0.000354586238175,27.57002778,0.000238049,,,,,,0.000219005,1.96e-05,0.000153499,,
60,125201620242,1,42,Atlanta Summer,25,2016,202,0.000834167,0.005242389,0.016262389,0.000487653,2.3e-05,0.000303075,0.006472417,0.000346514,0.000452478,35.23555556,0.0004533829963,35.24777778,0.000365783,,,,,,0.000336519,3.01e-05,0.000235864,,
61,127201620242,1,42,Atlanta Summer,27,2016,202,0.000804094,0.004539028,0.023231972,0.000470075,2.3e-05,0.000411019,0.009246333,0.000334022,0.000436164,47.78527778,0.000614867317675,47.79722222,0.000484803,,,,,,0.000446017,3.99e-05,0.000312608,,
62,128201620242,1,42,Atlanta Summer,28,2016,202,0.000788558,0.004336833,0.032524722,0.000460992,2.3e-05,0.000575431,0.012944833,0.000327567,0.000427736,66.89944444,0.000860815297875,66.91111111,0.0007058,,,,,,0.000649333,5.81e-05,0.000455114,,
63,129201620242,1,42,Atlanta Summer,29,2016,202,0.001013861,0.005575917,0.0418175,0.000592703,2.3e-05,0.000739839,0.016643333,0.000421158,0.000549947,86.01388889,0.00110676064525,86.02861111,0.001027544,,,,,,0.000945339,8.46e-05,0.000662581,,
64,130201620242,1,42,Atlanta Summer,30,2016,202,0.001239161,0.006815028,0.051110556,0.000724414,2.3e-05,0.000904244,0.020341944,0.000514747,0.000672158,105.1277778,0.00135270599263,105.1458333,0.001239828,,,,,,0.001140636,0.000102022,0.000799464,,
65,133201620242,1,42,Atlanta Summer,33,2016,202,0.000925272,0.003962583,0.0069355,0.000540914,2.3e-05,8.98e-05,0.002760331,0.000384358,0.000501894,10.43916667,0.000134323308827,10.45266667,8.36e-05,,,,,,7.69e-05,6.88e-06,5.39e-05,,
66,135201620242,1,42,Atlanta Summer,35,2016,202,0.000815369,0.004752667,0.014130694,0.000476664,2.3e-05,0.000266834,0.005624028,0.000338706,0.000442281,31.02222222,0.000399170496725,31.03416667,0.000160882,,,,,,0.000148011,1.32e-05,0.00010374,,
67,137201620242,1,42,Atlanta Summer,37,2016,202,0.000808258,0.004489472,0.023551194,0.000472508,2.3e-05,0.000413086,0.009373361,0.00033575,0.000438422,48.02555556,0.000617958254225,48.03722222,0.000234221,,,,,,0.000215483,1.93e-05,0.000151031,,
68,138201620242,1,42,Atlanta Summer,38,2016,202,0.000823739,0.003614944,0.032971667,0.000481558,2.3e-05,0.000578322,0.013122694,0.000342181,0.000446819,67.23583333,0.00086514102935,67.24777778,0.000340992,,,,,,0.000313711,2.81e-05,0.000219879,,
69,139201620242,1,42,Atlanta Summer,39,2016,202,0.001059092,0.004647778,0.042392222,0.000619144,2.3e-05,0.000743556,0.016872083,0.000439947,0.000574483,86.44583333,0.00111232117165,86.46138889,0.000496433,,,,,,0.000456719,4.09e-05,0.000320111,,
70,140201620242,1,42,Atlanta Summer,40,2016,202,0.001294447,0.005680611,0.051812778,0.000756733,2.3e-05,0.000908789,0.020621444,0.000537714,0.000702147,105.6561111,0.00135950394677,105.675,0.000598994,,,,,,0.000551072,4.93e-05,0.000386244,,
71,1300201620242,1,42,Atlanta Summer,300,2016,202,0.00057355,0.001551992,0.004021417,0.000335297,2.3e-05,5.16e-05,0.001600519,0.000238253,0.000311111,5.995083333,7.71404560875e-05,6.010333333,5.21e-05,,,,,,4.79e-05,4.29e-06,3.36e-05,,
72,100201622042,1,42,Atlanta Summer,0,2016,220,0.000392294,0.000620344,0.001984122,0.000229335,2.3e-05,4.41e-05,0.000789681,0.000162959,0.000212792,5.123027778,6.59193559375e-05,5.128777778,2.98e-05,,,,,,2.75e-05,2.46e-06,1.92e-05,,
73,101201622042,1,42,Atlanta Summer,1,2016,220,0.000306742,0.000976225,0.00269725,0.000179321,2.3e-05,2.2e-05,0.001073506,0.000127421,0.000166386,2.553330556,3.28542333275e-05,2.557813889,3.26e-05,,,,,,3e-05,2.68e-06,2.1e-05,,
74,111201622042,1,42,Atlanta Summer,11,2016,220,0.000771558,0.001746408,0.002648408,0.000451053,2.3e-05,2.87e-05,0.001054067,0.000320506,0.000418517,3.335,4.2912414675e-05,3.346277778,3.39e-05,,,,,,3.12e-05,2.79e-06,2.19e-05,,
75,112201622042,1,42,Atlanta Summer,12,2016,220,0.000796106,0.002062422,0.005388222,0.000465403,2.3e-05,8.08e-05,0.002144514,0.000330703,0.000431831,9.388055556,0.000120798486803,9.399694444,7.16e-05,,,,,,6.59e-05,5.89e-06,4.62e-05,,
76,113201622042,1,42,Atlanta Summer,13,2016,220,0.000937478,0.002969278,0.008826889,0.00054805,2.3e-05,0.000142411,0.003513111,0.000389428,0.000508517,16.55677778,0.000213040300525,16.57047222,0.000159428,,,,,,0.000146674,1.31e-05,0.000102803,,
77,114201622042,1,42,Atlanta Summer,14,2016,220,0.001031861,0.003543889,0.012143694,0.000603225,2.3e-05,0.000205245,0.004833194,0.000428636,0.000559711,23.86180556,0.000307037418675,23.87688889,0.000188483,,,,,,0.000173404,1.55e-05,0.000121538,,
78,115201622042,1,42,Atlanta Summer,15,2016,220,0.000877483,0.003905444,0.014655222,0.000512978,2.3e-05,0.000257729,0.005832778,0.000364506,0.000475972,29.96361111,0.000385550893,29.97638889,0.000287058,,,,,,0.000264093,2.36e-05,0.000185101,,
79,116201622042,1,42,Atlanta Summer,16,2016,220,0.000915136,0.004644778,0.014655222,0.000534989,2.3e-05,0.000349025,0.005832778,0.000380147,0.000496397,40.57777778,0.000522123424225,40.59111111,0.000287058,,,,,,0.000264093,2.36e-05,0.000185101,,
80,121201622042,1,42,Atlanta Summer,21,2016,220,0.000703414,0.001632289,0.002613006,0.000411217,2.3e-05,2.29e-05,0.001039975,0.000292197,0.000381553,2.660783333,3.42369930175e-05,2.671063889,4.57e-05,,,,,,4.2e-05,3.76e-06,2.95e-05,,
81,122201622042,1,42,Atlanta Summer,22,2016,220,0.000920242,0.003734,0.006178528,0.000537972,2.3e-05,0.000102011,0.002459058,0.000382269,0.000499167,11.85988889,0.000152604329215,11.87333333,0.000129946,,,,,,0.00011955,1.07e-05,8.38e-05,,
82,123201622042,1,42,Atlanta Summer,23,2016,220,0.000883819,0.004488472,0.009928417,0.000516681,2.3e-05,0.000165679,0.0039515,0.000367139,0.000479408,19.26183333,0.000247847036872,19.27475,0.000150627,,,,,,0.000138577,1.24e-05,9.71e-05,,
83,124201622042,1,42,Atlanta Summer,24,2016,220,0.000869903,0.004879333,0.014529333,0.000508544,2.3e-05,0.000237031,0.005782667,0.000361358,0.000471861,27.55730556,0.000354586238175,27.57002778,0.000238049,,,,,,0.000219005,1.96e-05,0.000153499,,
84,125201622042,1,42,Atlanta Summer,25,2016,220,0.000834167,0.005242389,0.016262389,0.000487653,2.3e-05,0.000303075,0.006472417,0.000346514,0.000452478,35.23555556,0.0004533829963,35.24777778,0.000365783,,,,,,0.000336519,3.01e-05,0.000235864,,
85,127201622042,1,42,Atlanta Summer,27,2016,220,0.000804094,0.004539028,0.023231972,0.000470075,2.3e-05,0.000411019,0.009246333,0.000334022,0.000436164,47.78527778,0.000614867317675,47.79722222,0.000484803,,,,,,0.000446017,3.99e-05,0.000312608,,
86,128201622042,1,42,Atlanta Summer,28,2016,220,0.000788558,0.004336833,0.032524722,0.000460992,2.3e-05,0.000575431,0.012944833,0.000327567,0.000427736,66.89944444,0.000860815297875,66.91111111,0.0007058,,,,,,0.000649333,5.81e-05,0.000455114,,
87,129201622042,1,42,Atlanta Summer,29,2016,220,0.001013861,0.005575917,0.0418175,0.000592703,2.3e-05,0.000739839,0.016643333,0.000421158,0.000549947,86.01388889,0.00110676064525,86.02861111,0.001027544,,,,,,0.000945339,8.46e-05,0.000662581,,
88,130201622042,1,42,Atlanta Summer,30,2016,220,0.001239161,0.006815028,0.051110556,0.000724414,2.3e-05,0.000904244,0.020341944,0.000514747,0.000672158,105.1277778,0.00135270599263,105.1458333,0.001239828,,,,,,0.001140636,0.000102022,0.000799464,,
89,133201622042,1,42,Atlanta Summer,33,2016,220,0.000925272,0.003962583,0.0069355,0.000540914,2.3e-05,8.98e-05,0.002760331,0.000384358,0.000501894,10.43916667,0.000134323308827,10.45266667,8.36e-05,,,,,,7.69e-05,6.88e-06,5.39e-05,,
90,135201622042,1,42,Atlanta Summer,35,2016,220,0.000815369,0.004752667,0.014130694,0.000476664,2.3e-05,0.000266834,0.005624028,0.000338706,0.000442281,31.02222222,0.000399170496725,31.03416667,0.000160882,,,,,,0.000148011,1.32e-05,0.00010374,,
91,137201622042,1,42,Atlanta Summer,37,2016,220,0.000808258,0.004489472,0.023551194,0.000472508,2.3e-05,0.000413086,0.009373361,0.00033575,0.000438422,48.02555556,0.000617958254225,48.03722222,0.000234221,,,,,,0.000215483,1.93e-05,0.000151031,,
92,138201622042,1,42,Atlanta Summer,38,2016,220,0.000823739,0.003614944,0.032971667,0.000481558,2.3e-05,0.000578322,0.013122694,0.000342181,0.000446819,67.23583333,0.00086514102935,67.24777778,0.000340992,,,,,,0.000313711,2.81e-05,0.000219879,,
93,139201622042,1,42,Atlanta Summer,39,2016,220,0.001059092,0.004647778,0.042392222,0.000619144,2.3e-05,0.000743556,0.016872083,0.000439947,0.000574483,86.44583333,0.00111232117165,86.46138889,0.000496433,,,,,,0.000456719,4.09e-05,0.000320111,,
94,140201622042,1,42,Atlanta Summer,40,2016,220,0.001294447,0.005680611,0.051812778,0.000756733,2.3e-05,0.000908789,0.020621444,0.000537714,0.000702147,105.6561111,0.00135950394677,105.675,0.000598994,,,,,,0.000551072,4.93e-05,0.000386244,,
95,1300201622042,1,42,Atlanta Summer,300,2016,220,0.00057355,0.001551992,0.004021417,0.000335297,2.3e-05,5.16e-05,0.001600519,0.000238253,0.000311111,5.995083333,7.71404560875e-05,6.010333333,5.21e-05,,,,,,4.79e-05,4.29e-06,3.36e-05,,
96,700201621042,7,42,Boston Winter,0,2016,210,0.000392294,0.000620344,0.002483672,0.000229335,2.3e-05,3.6e-05,0.0009885,0.000162959,0.000212792,4.188277778,5.38915582075e-05,4.194,2.98e-05,,,,,,2.75e-05,2.46e-06,1.92e-05,,
97,701201621042,7,42,Boston Winter,1,2016,210,0.000306742,0.000976225,0.003376333,0.000179321,2.3e-05,1.77e-05,0.001343786,0.000127421,0.000166386,2.062819444,2.65428252375e-05,2.067302778,3.26e-05,,,,,,3e-05,2.68e-06,2.1e-05,,
98,711201621042,7,42,Boston Winter,11,2016,210,0.000771558,0.001746408,0.003315194,0.000451053,2.3e-05,2.38e-05,0.001319453,0.000320506,0.000418517,2.768063889,3.5617383165e-05,2.779333333,3.39e-05,,,,,,3.12e-05,2.79e-06,2.19e-05,,
99,712201621042,7,42,Boston Winter,12,2016,210,0.000796106,0.002062422,0.006744833,0.000465403,2.3e-05,6.93e-05,0.002684444,0.000330703,0.000431831,8.05475,0.000103642472537,8.066388889,7.16e-05,,,,,,6.59e-05,5.89e-06,4.62e-05,,
100,713201621042,7,42,Boston Winter,13,2016,210,0.000937478,0.002969278,0.011049278,0.00054805,2.3e-05,0.0001269,0.004397611,0.000389428,0.000508517,14.75347222,0.000189836687235,14.76716667,0.000159428,,,,,,0.000146674,1.31e-05,0.000102803,,
