metbinyearfuelsource,Meteo ID,SourceTypeID,Location-season,opModeBin,year,FuelId,1,2,3,5,6,31,33,79,87,90,91,98,100,101,102,105,106,107,110,112,115,116,117
100202221052,1,52,Atlanta Summer,0,2022,210,0.000385031,0.000608858,0.002682878,0.000225089,2.30E-05,4.25E-05,0.001067786,0.000159942,0.000208852,4.936111111,6.35E-05,4.94175,3.04E-05,,,,,,2.79E-05,2.50E-06,1.96E-05,,
101202221052,1,52,Atlanta Summer,1,2022,210,0.000301061,0.000958147,0.000983314,0.000176,2.30E-05,2.12E-05,0.000391358,0.000125061,0.000163304,2.460172222,3.17E-05,2.464572222,3.32E-05,,,,,,3.05E-05,2.73E-06,2.14E-05,,
111202221052,1,52,Atlanta Summer,11,2022,210,0.000757269,0.001714069,0.000958239,0.0004427,2.30E-05,2.76E-05,0.000381378,0.000314569,0.000410767,3.213333333,4.13E-05,3.224416667,2.26E-05,,,,,,2.08E-05,1.86E-06,1.46E-05,,
112202221052,1,52,Atlanta Summer,12,2022,210,0.000781364,0.002024233,0.004448611,0.000456783,2.30E-05,7.78E-05,0.001770547,0.000324578,0.000423833,9.045555556,0.000116391,9.056972222,5.07E-05,,,,,,4.66E-05,4.17E-06,3.27E-05,,
113202221052,1,52,Atlanta Summer,13,2022,210,0.000920117,0.002914306,0.007212278,0.0005379,2.30E-05,0.000137216,0.0028705,0.000382217,0.0004991,15.95275,0.000205268,15.96619444,0.000123955,,,,,,0.000114039,1.02E-05,7.99E-05,,
114202221052,1,52,Atlanta Summer,14,2022,210,0.001012753,0.003478278,0.00984175,0.000592056,2.30E-05,0.000197757,0.003917028,0.000420697,0.000549347,22.99125,0.000295835,23.00605556,0.000131594,,,,,,0.000121066,1.08E-05,8.49E-05,,
115202221052,1,52,Atlanta Summer,15,2022,210,0.000861233,0.003833111,0.0111605,0.000503478,2.30E-05,0.000248328,0.004441889,0.000357756,0.000467158,28.87055556,0.000371486,28.88333333,0.000167437,,,,,,0.000154042,1.38E-05,0.000107967,,
116202221052,1,52,Atlanta Summer,16,2022,210,0.000898189,0.004558778,0.014481667,0.000525081,2.30E-05,0.000336292,0.005763694,0.000373108,0.000487203,39.0975,0.000503078,39.11055556,0.000167437,,,,,,0.000154042,1.38E-05,0.000107967,,
121202221052,1,52,Atlanta Summer,21,2022,210,0.000690386,0.001602061,0.000525022,0.0004036,2.30E-05,2.21E-05,0.000208959,0.000286786,0.000374486,2.563713889,3.30E-05,2.573802778,1.79E-05,,,,,,1.65E-05,1.47E-06,1.15E-05,,
122202221052,1,52,Atlanta Summer,22,2022,210,0.0009032,0.003664861,0.004912083,0.000528011,2.30E-05,9.83E-05,0.001955008,0.000375189,0.000489922,11.42722222,0.000147037,11.44041667,6.46E-05,,,,,,5.95E-05,5.32E-06,4.17E-05,,
123202221052,1,52,Atlanta Summer,23,2022,210,0.000867453,0.004405361,0.007185278,0.000507114,2.30E-05,0.000159634,0.00285975,0.000360339,0.000470531,18.55911111,0.000238805,18.57177778,0.000113393,,,,,,0.000104321,9.33E-06,7.31E-05,,
